
$dg,3925.9,21.16825515,109.86845105,27.683,0,0,14.725,-0.012,0,0,0.134583,0.0961304,0,0.0189209,-0.0119019,-0.988159,1.0437,0.933838,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.73,0.000000,1742.59,0,35126,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3925.9,21.16825515,109.86845105,27.683,0,0,14.725,-0.012,0,0,0.173035,0.230713,-0.0961304,0.0244141,-0.0222778,-0.98114,1.04919,0.928345,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.73,0.000000,1742.59,0,35125,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3925.9,21.16825515,109.86845105,27.683,0,0,14.725,-0.012,0,0,0.192261,-0.307617,-0.115356,0.0170898,-0.0115967,-0.996094,1.04919,0.928345,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.73,0.000000,1742.59,0,35125,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3925.9,21.16825515,109.86845105,27.683,0,0,14.725,-0.012,0,0,0.192261,-0.307617,-0.115356,0.0170898,-0.0115967,-0.996094,1.04919,0.928345,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.73,0.000000,1742.59,0,35125,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3925.9,21.16825515,109.86845105,27.683,0,0,14.725,-0.012,0,0,0.0384521,-0.519104,0.0384521,0.00457764,-0.0271606,-1.01868,1.04919,0.922852,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.73,0.000000,1742.59,0,35125,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.0,21.16825515,109.86845105,27.683,0,0,19.838,-0.0139139,0,0,0.0384521,0.0769043,-0.0961304,0.0112915,-0.0262451,-1.00922,1.04919,0.928345,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.78,0.000000,1742.59,0,35125,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.0,21.16825515,109.86845105,27.683,0,0,19.838,-0.0139139,0,0,0.0384521,0.0769043,-0.0961304,0.0112915,-0.0262451,-1.00922,1.04919,0.928345,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.78,0.000000,1742.59,0,35125,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.0,21.16825515,109.86845105,27.683,0,0,19.838,-0.0139139,0,0,0.115356,0.211487,0.0192261,0.0250244,-0.0146484,-0.988159,1.04919,0.922852,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.78,0.000000,1742.59,0,35125,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.0,21.16825515,109.86845105,27.683,0,0,19.838,-0.0139139,0,0,0.115356,0.211487,0.0192261,0.0250244,-0.0146484,-0.988159,1.04919,0.922852,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.78,0.000000,1742.59,0,35125,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.0,21.16825515,109.86845105,27.683,0,0,19.838,-0.0139139,0,0,0.115356,-0.173035,-0.0769043,0.0167847,-0.00823975,-0.993652,1.04919,0.922852,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.78,0.000000,1742.59,0,35125,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.1,21.16825516,109.86845105,27.680,0,0,30.248,-0.00990833,0,0,0.0384521,0.0576782,-0.0769043,0.015564,-0.0161743,-0.998535,1.04919,0.922852,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.77,0.000000,1742.59,0,35125,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.1,21.16825516,109.86845105,27.680,0,0,30.248,-0.00990833,0,0,0.0961304,-0.4422,0,0.0088501,-0.0228882,-1.01624,1.04919,0.922852,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.77,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.1,21.16825516,109.86845105,27.680,0,0,30.248,-0.00990833,0,0,0.0384521,-0.0192261,0,0.0140381,-0.0213623,-1.00983,1.04919,0.922852,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.77,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.1,21.16825516,109.86845105,27.680,0,0,30.248,-0.00990833,0,0,0.0384521,-0.0192261,0,0.0140381,-0.0213623,-1.00983,1.04919,0.922852,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.77,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.1,21.16825516,109.86845105,27.680,0,0,30.248,-0.00990833,0,0,0.115356,0.0961304,0.0192261,0.0183105,-0.0204468,-0.992126,1.04919,0.922852,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.77,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.2,21.16825516,109.86845105,27.683,0,0,10.189,-0.00793333,0,0,0.0769043,0.0576782,-0.0384521,0.0180054,-0.0201416,-0.988159,1.05469,0.922852,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.79,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.2,21.16825516,109.86845105,27.683,0,0,10.189,-0.00793333,0,0,0.0769043,0.0576782,-0.0384521,0.0180054,-0.0201416,-0.988159,1.05469,0.922852,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.79,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.2,21.16825516,109.86845105,27.683,0,0,10.189,-0.00793333,0,0,0.115356,-0.153809,-0.0769043,0.0222778,-0.00854492,-0.986328,1.05469,0.917358,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.79,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.2,21.16825516,109.86845105,27.683,0,0,10.189,-0.00793333,0,0,0.0192261,-0.403748,0.0384521,0.0100708,-0.0201416,-1.01471,1.05469,0.917358,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.79,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.2,21.16825516,109.86845105,27.683,0,0,10.189,-0.00793333,0,0,0.0192261,-0.403748,0.0384521,0.0100708,-0.0201416,-1.01471,1.05469,0.917358,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.79,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.3,21.16825515,109.86845105,27.681,0,0,15.683,-0.0144611,0,0,0.134583,-0.192261,-0.0384521,0.0119019,-0.0137329,-1.00494,1.05469,0.917358,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.72,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.3,21.16825515,109.86845105,27.681,0,0,15.683,-0.0144611,0,0,0.173035,0.0769043,-0.0961304,0.0180054,-0.0189209,-0.997925,1.05469,0.922852,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.72,0.000000,1742.59,0,35125,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.3,21.16825515,109.86845105,27.681,0,0,15.683,-0.0144611,0,0,0.153809,0.0576782,-0.0576782,0.0213623,-0.0219727,-0.983887,1.05469,0.917358,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.72,0.000000,1742.59,0,35125,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.3,21.16825515,109.86845105,27.681,0,0,15.683,-0.0144611,0,0,0.153809,-0.0769043,-0.0769043,0.0250244,-0.0149536,-0.987244,1.05469,0.922852,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.72,0.000000,1742.59,0,35125,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.3,21.16825515,109.86845105,27.681,0,0,15.683,-0.0144611,0,0,-0.0769043,0.115356,-0.0192261,0.0189209,-0.0213623,-0.990906,1.05469,0.917358,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.72,0.000000,1742.59,0,35125,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.4,21.16825515,109.86845105,27.680,0,0,22.608,-0.0146472,0,0,0,-0.249939,0.0384521,0.0137329,-0.0180054,-1.00525,1.05469,0.917358,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.83,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.4,21.16825515,109.86845105,27.680,0,0,22.608,-0.0146472,0,0,-0.0192261,0.0384521,-0.0961304,0.0131226,-0.0198364,-1.01471,1.05469,0.917358,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.83,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.4,21.16825515,109.86845105,27.680,0,0,22.608,-0.0146472,0,0,-0.0192261,0.0384521,-0.0961304,0.0131226,-0.0198364,-1.01471,1.05469,0.917358,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.83,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.4,21.16825515,109.86845105,27.680,0,0,22.608,-0.0146472,0,0,0.0769043,0.115356,0,0.0137329,-0.0152588,-1.00281,1.04919,0.917358,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.83,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.4,21.16825515,109.86845105,27.680,0,0,22.608,-0.0146472,0,0,0.0769043,0.115356,0,0.0137329,-0.0152588,-1.00281,1.04919,0.917358,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.83,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.5,21.16825515,109.86845104,27.675,0,0,352.756,-0.00544722,0,0,0.153809,0.0769043,-0.0961304,0.0228882,-0.0143433,-0.992737,1.05469,0.922852,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.86,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.5,21.16825515,109.86845104,27.675,0,0,352.756,-0.00544722,0,0,0.0961304,0.173035,-0.0384521,0.0219727,-0.0161743,-0.983582,1.05469,0.911865,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.86,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.5,21.16825515,109.86845104,27.675,0,0,352.756,-0.00544722,0,0,0.0961304,0.173035,-0.0384521,0.0219727,-0.0161743,-0.983582,1.05469,0.911865,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.86,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.5,21.16825515,109.86845104,27.675,0,0,352.756,-0.00544722,0,0,-0.0192261,0.115356,-0.0384521,0.0146484,-0.0228882,-1.00494,1.05469,0.911865,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.86,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.5,21.16825515,109.86845104,27.675,0,0,352.756,-0.00544722,0,0,-0.0192261,0.115356,-0.0384521,0.0146484,-0.0228882,-1.00494,1.05469,0.911865,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.86,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.6,21.16825515,109.86845105,27.676,0,0,25.206,-0.0134639,0,0,0.134583,0.0769043,0,0.0115967,-0.0164795,-1.00281,1.04919,0.917358,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.85,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.6,21.16825515,109.86845105,27.676,0,0,25.206,-0.0134639,0,0,0.0769043,0.0192261,-0.0384521,0.0140381,-0.0244141,-0.993347,1.04919,0.911865,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.85,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.6,21.16825515,109.86845105,27.676,0,0,25.206,-0.0134639,0,0,0.0769043,0.0961304,-0.0384521,0.0222778,-0.00762939,-0.989075,1.04919,0.917358,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.85,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.6,21.16825515,109.86845105,27.676,0,0,25.206,-0.0134639,0,0,0.173035,0.0769043,0.0192261,0.0219727,-0.0140381,-0.978699,1.04919,0.911865,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.85,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.6,21.16825515,109.86845105,27.676,0,0,25.206,-0.0134639,0,0,0.115356,-0.0961304,0.0192261,0.0183105,-0.0152588,-1.00189,1.05469,0.911865,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.85,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.7,21.16825516,109.86845105,27.678,0,0,342.644,-0.0157806,0,0,0.115356,-0.0961304,0.0192261,0.0183105,-0.0152588,-1.00189,1.05469,0.911865,113.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.78,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.7,21.16825516,109.86845105,27.678,0,0,342.644,-0.0157806,0,0,0.115356,0.192261,0.0192261,0.0170898,-0.0216675,-0.993958,1.05469,0.911865,113.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.78,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.7,21.16825516,109.86845105,27.678,0,0,342.644,-0.0157806,0,0,0.0961304,-0.269165,0.0192261,0.00854492,-0.015564,-1.0083,1.05469,0.917358,113.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.78,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.7,21.16825516,109.86845105,27.678,0,0,342.644,-0.0157806,0,0,0.0384521,-0.0961304,0,0.0125122,-0.027771,-1.00372,1.05469,0.917358,113.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.78,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.7,21.16825516,109.86845105,27.678,0,0,342.644,-0.0157806,0,0,0.0192261,0.0576782,-0.0769043,0.0219727,-0.0115967,-0.990906,1.05469,0.917358,113.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.78,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.8,21.16825516,109.86845105,27.678,0,0,39.229,-0.0169639,0,0,0.0961304,0.0961304,0.0384521,0.0186157,-0.0152588,-0.985413,1.05469,0.917358,113.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.75,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.8,21.16825516,109.86845105,27.678,0,0,39.229,-0.0169639,0,0,0.134583,-0.0576782,0.0384521,0.0198364,-0.0170898,-0.996399,1.05469,0.917358,113.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.75,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.8,21.16825516,109.86845105,27.678,0,0,39.229,-0.0169639,0,0,0.134583,0.230713,-0.0384521,0.0189209,-0.0140381,-0.994568,1.06018,0.917358,113.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.75,0.000000,1742.59,0,35124,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.8,21.16825516,109.86845105,27.678,0,0,39.229,-0.0169639,0,0,0.134583,0.230713,-0.0384521,0.0189209,-0.0140381,-0.994568,1.06018,0.917358,113.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.75,0.000000,1742.59,0,35125,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.8,21.16825516,109.86845105,27.678,0,0,39.229,-0.0169639,0,0,0.115356,-0.173035,0.0192261,0.0088501,-0.0259399,-1.01318,1.06018,0.911865,113.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.75,0.000000,1742.59,0,35126,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.9,21.16825516,109.86845106,27.681,0,0,40.076,-0.0110583,0,0,0.115356,-0.173035,0.0192261,0.0088501,-0.0259399,-1.01318,1.06018,0.911865,113.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.75,0.000000,1742.59,0,35127,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.9,21.16825516,109.86845106,27.681,0,0,40.076,-0.0110583,0,0,0.0384521,0.115356,-0.0961304,0.0189209,-0.0210571,-0.996704,1.06567,0.917358,113.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.75,0.000000,1742.59,0,35128,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.9,21.16825516,109.86845106,27.681,0,0,40.076,-0.0110583,0,0,0,0.173035,-0.0384521,0.0198364,-0.0186157,-0.982666,1.06567,0.911865,113.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.75,0.000000,1742.59,0,35128,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.9,21.16825516,109.86845106,27.681,0,0,40.076,-0.0110583,0,0,-0.0576782,-0.0192261,-0.0384521,0.020752,-0.0128174,-0.995789,1.06567,0.917358,113.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.75,0.000000,1742.59,0,35129,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3926.9,21.16825516,109.86845106,27.681,0,0,40.076,-0.0110583,0,0,0.0576782,0.307617,-0.0384521,0.022583,-0.0115967,-0.991821,1.06567,0.917358,113.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.75,0.000000,1742.59,0,35129,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3927.0,21.16825516,109.86845104,27.679,0,0,33.744,-0.0117528,0,0,0.115356,-0.269165,-0.0961304,0.0140381,-0.00793457,-1.008,1.06567,0.917358,113.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.8,0.000000,1742.59,0,35129,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3927.0,21.16825516,109.86845104,27.679,0,0,33.744,-0.0117528,0,0,0.115356,0,0.0384521,0.0137329,-0.0204468,-1.00311,1.06018,0.917358,113.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.8,0.000000,1742.59,0,35129,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3927.0,21.16825516,109.86845104,27.679,0,0,33.744,-0.0117528,0,0,0.115356,-0.307617,-0.0384521,0.0088501,-0.0222778,-1.00983,1.06018,0.911865,113.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.8,0.000000,1742.59,0,35129,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3927.0,21.16825516,109.86845104,27.679,0,0,33.744,-0.0117528,0,0,0.0576782,0.0576782,-0.0192261,0.0183105,-0.0231934,-0.997925,1.06018,0.911865,113.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.8,0.000000,1742.59,0,35129,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3927.0,21.16825516,109.86845104,27.679,0,0,33.744,-0.0117528,0,0,0.0576782,0.0576782,-0.0192261,0.0183105,-0.0231934,-0.997925,1.06018,0.911865,113.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.8,0.000000,1742.59,0,35129,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3927.1,21.16825516,109.86845105,27.679,0,0,354.927,-0.0111667,0,0,0.192261,0.0576782,-0.0384521,0.0222778,-0.0146484,-0.990295,1.06567,0.911865,113.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.77,0.000000,1742.59,0,35129,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3927.1,21.16825516,109.86845105,27.679,0,0,354.927,-0.0111667,0,0,0.0192261,0.0961304,-0.0384521,0.0219727,-0.0149536,-0.990601,1.06567,0.906372,113.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.77,0.000000,1742.59,0,35129,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3927.1,21.16825516,109.86845105,27.679,0,0,354.927,-0.0111667,0,0,0.0961304,-0.346069,-0.0384521,0.0115967,-0.00579834,-1.00586,1.06567,0.906372,113.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.77,0.000000,1742.59,0,35130,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3927.1,21.16825516,109.86845105,27.679,0,0,354.927,-0.0111667,0,0,0.0961304,-0.346069,-0.0384521,0.0115967,-0.00579834,-1.00586,1.06567,0.906372,113.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.77,0.000000,1742.59,0,35130,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3927.1,21.16825516,109.86845105,27.679,0,0,354.927,-0.0111667,0,0,0.0192261,-0.365295,0.0192261,0.00793457,-0.0195312,-1.01318,1.06567,0.906372,113.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.77,0.000000,1742.59,0,35130,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3927.1,21.16825516,109.86845105,27.679,0,0,354.927,-0.0111667,0,0,0.0192261,-0.365295,0.0192261,0.00793457,-0.0195312,-1.01318,1.06567,0.906372,113.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.77,0.000000,1742.59,0,35130,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3927.2,21.16825515,109.86845105,27.676,0,0,359.022,-0.0138556,0,0,0.0192261,-0.0961304,0,0.0140381,-0.0131226,-0.994263,1.06018,0.906372,113.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.76,0.000000,1742.59,0,35130,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3927.2,21.16825515,109.86845105,27.676,0,0,359.022,-0.0138556,0,0,0.0192261,-0.0961304,0,0.0140381,-0.0131226,-0.994263,1.06018,0.906372,113.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.76,0.000000,1742.59,0,35130,0,0,0,0,0,0,0,0,0,0,*ed
$dg,3927.2,21.16825515,109.86845105,27.676,0,0,359.022,-0.0138556,0,0,0.0769043,0.153809,-0.0384521,0.0204468,-0.0189209,-0.993042,1.06018,0.911865,113.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.76,0.000000,1742.59,0,35130,0,0,0,0,0,0,0,0,0,0,*ed
